hold	lock	stop	trail	months	wins	trades	total	avg	field_avg	lift	pos_years	n_years
10080	2	60	16	53	31	442	-30.94	-0.0700	-0.2131	0.1431	4	5
10080	2	60	20	53	31	449	-36.05	-0.0803	-0.2134	0.1331	4	5
10080	2	60	25	53	34	457	-2.94	-0.0064	-0.2175	0.2110	4	5
10080	2	60	30	54	33	477	-11.01	-0.0231	-0.1884	0.1653	4	5
10080	2	60	100	53	33	452	-14.36	-0.0318	-0.2126	0.1808	4	5
10080	2	99	3	53	30	385	-7.45	-0.0193	-0.2383	0.2189	4	5
10080	2	99	4	53	31	418	0.75	0.0018	-0.2195	0.2213	4	5
10080	2	99	5	53	32	456	25.39	0.0557	-0.2271	0.2827	4	5
10080	2	99	6	53	30	416	-46.22	-0.1111	-0.2210	0.1099	4	5
10080	2	99	7	53	30	418	-46.33	-0.1108	-0.2356	0.1248	4	5
10080	2	99	8	53	31	434	-19.52	-0.0450	-0.2460	0.2010	4	5
10080	2	99	9	53	30	450	-32.19	-0.0715	-0.2455	0.1739	4	5
10080	2	99	10	51	31	419	55.48	0.1324	-0.2458	0.3782	4	5
10080	2	99	12	51	31	413	24.74	0.0599	-0.2297	0.2896	4	5
10080	2	99	14	52	32	429	8.54	0.0199	-0.2136	0.2335	4	5
10080	2	99	16	53	31	442	-30.94	-0.0700	-0.2131	0.1431	4	5
10080	2	99	20	53	31	449	-36.05	-0.0803	-0.2134	0.1331	4	5
10080	2	99	25	53	34	457	-2.94	-0.0064	-0.2175	0.2110	4	5
10080	2	99	30	54	33	477	-11.01	-0.0231	-0.1884	0.1653	4	5
10080	2	99	100	53	33	452	-14.36	-0.0318	-0.2126	0.1808	4	5
10080	3	6	3	46	23	343	-18.36	-0.0535	-0.4067	0.3531	4	5
10080	3	6	4	47	21	401	-46.29	-0.1154	-0.3937	0.2782	5	5
10080	3	6	5	47	21	383	-55.32	-0.1445	-0.3884	0.2440	4	5
10080	3	6	6	47	22	377	-72.88	-0.1933	-0.3939	0.2005	3	5
10080	3	6	7	47	21	360	-105.12	-0.2920	-0.4037	0.1117	3	5
10080	3	6	8	47	20	364	-108.84	-0.2990	-0.4171	0.1180	3	5
10080	3	6	9	47	17	358	-143.40	-0.4006	-0.4242	0.0237	3	5
10080	3	6	10	47	16	373	-162.75	-0.4363	-0.4230	-0.0133	3	5
10080	3	6	12	47	16	368	-161.05	-0.4376	-0.4179	-0.0198	3	5
10080	3	6	14	47	16	368	-161.68	-0.4393	-0.4193	-0.0200	3	5
10080	3	6	16	47	16	368	-161.68	-0.4393	-0.4198	-0.0195	3	5
10080	3	6	20	47	16	368	-161.68	-0.4393	-0.4208	-0.0186	3	5
10080	3	6	25	47	16	368	-161.68	-0.4393	-0.4208	-0.0186	3	5
10080	3	6	30	47	16	368	-161.68	-0.4393	-0.4208	-0.0186	3	5
10080	3	6	100	47	16	368	-161.68	-0.4393	-0.4208	-0.0186	3	5
10080	3	8	3	47	20	403	-98.58	-0.2446	-0.4658	0.2212	3	5
10080	3	8	4	48	18	423	-141.85	-0.3353	-0.4940	0.1587	3	5
10080	3	8	5	50	21	423	-114.45	-0.2706	-0.4220	0.1514	3	5
10080	3	8	6	49	18	418	-144.49	-0.3457	-0.4686	0.1229	3	5
10080	3	8	7	49	17	416	-208.27	-0.5006	-0.4941	-0.0065	2	5
10080	3	8	8	49	15	426	-232.13	-0.5449	-0.5077	-0.0372	1	5
10080	3	8	9	49	15	437	-228.88	-0.5238	-0.4935	-0.0302	1	5
10080	3	8	10	49	15	443	-238.54	-0.5385	-0.4778	-0.0607	1	5
10080	3	8	12	49	16	442	-241.24	-0.5458	-0.4727	-0.0731	1	5
10080	3	8	14	49	16	442	-241.24	-0.5458	-0.4744	-0.0714	1	5
10080	3	8	16	49	16	442	-241.24	-0.5458	-0.4753	-0.0705	1	5
10080	3	8	20	49	16	442	-241.24	-0.5458	-0.4770	-0.0688	1	5
10080	3	8	25	49	16	442	-241.24	-0.5458	-0.4774	-0.0684	1	5
10080	3	8	30	49	16	442	-241.24	-0.5458	-0.4774	-0.0684	1	5
10080	3	8	100	49	16	442	-241.24	-0.5458	-0.4774	-0.0684	1	5
10080	3	10	3	50	26	464	-17.91	-0.0386	-0.4652	0.4266	3	5
10080	3	10	4	50	26	443	31.85	0.0719	-0.5141	0.5860	4	5
10080	3	10	5	50	25	446	-4.86	-0.0109	-0.4906	0.4797	4	5
10080	3	10	6	50	26	445	-3.56	-0.0080	-0.4987	0.4907	4	5
10080	3	10	7	50	26	436	-32.83	-0.0753	-0.5126	0.4373	4	5
10080	3	10	8	51	27	445	-39.19	-0.0881	-0.4641	0.3760	4	5
10080	3	10	9	51	27	447	-44.75	-0.1001	-0.4629	0.3628	4	5
10080	3	10	10	52	27	474	-74.60	-0.1574	-0.4493	0.2919	4	5
10080	3	10	12	52	27	482	-62.27	-0.1292	-0.4456	0.3164	4	5
10080	3	10	14	52	27	482	-62.27	-0.1292	-0.4468	0.3176	4	5
10080	3	10	16	52	27	482	-62.27	-0.1292	-0.4477	0.3185	4	5
10080	3	10	20	52	27	482	-62.27	-0.1292	-0.4493	0.3201	4	5
10080	3	10	25	52	27	482	-62.27	-0.1292	-0.4497	0.3205	4	5
10080	3	10	30	52	27	482	-62.27	-0.1292	-0.4497	0.3205	4	5
10080	3	10	100	52	27	482	-62.27	-0.1292	-0.4497	0.3205	4	5
10080	3	12	3	49	25	411	-86.96	-0.2116	-0.4615	0.2499	3	5
10080	3	12	4	49	26	385	-21.62	-0.0562	-0.4474	0.3913	3	5
10080	3	12	5	49	25	398	-42.45	-0.1066	-0.4354	0.3288	3	5
10080	3	12	6	49	25	392	-48.98	-0.1250	-0.4494	0.3244	3	5
10080	3	12	7	49	25	390	-57.28	-0.1469	-0.4568	0.3099	3	5
10080	3	12	8	49	25	369	-95.08	-0.2577	-0.4694	0.2118	3	5
10080	3	12	9	50	26	374	-97.48	-0.2606	-0.4718	0.2111	3	5
10080	3	12	10	50	27	388	-151.95	-0.3916	-0.4785	0.0869	3	5
10080	3	12	12	49	26	380	-143.68	-0.3781	-0.5208	0.1427	3	5
10080	3	12	14	49	26	380	-143.68	-0.3781	-0.5216	0.1435	3	5
10080	3	12	16	49	26	380	-143.68	-0.3781	-0.5221	0.1440	3	5
10080	3	12	20	49	26	380	-143.68	-0.3781	-0.5230	0.1449	3	5
10080	3	12	25	49	26	380	-143.68	-0.3781	-0.5234	0.1453	3	5
10080	3	12	30	49	26	380	-143.68	-0.3781	-0.5234	0.1453	3	5
10080	3	12	100	49	26	380	-143.68	-0.3781	-0.5234	0.1453	3	5
10080	3	14	3	50	27	379	18.12	0.0478	-0.3946	0.4424	4	5
10080	3	14	4	50	25	377	39.91	0.1059	-0.3449	0.4508	4	5
10080	3	14	5	50	24	378	28.86	0.0763	-0.3265	0.4029	4	5
10080	3	14	6	50	23	375	-28.02	-0.0747	-0.4789	0.4042	4	5
10080	3	14	7	51	24	374	-66.13	-0.1768	-0.4584	0.2816	3	5
10080	3	14	8	50	23	366	-70.40	-0.1923	-0.5118	0.3195	3	5
10080	3	14	9	51	26	362	-13.44	-0.0371	-0.4454	0.4083	4	5
10080	3	14	10	51	26	363	-24.06	-0.0663	-0.4504	0.3841	4	5
10080	3	14	12	50	25	354	-31.01	-0.0876	-0.5122	0.4246	4	5
10080	3	14	14	50	25	354	-31.01	-0.0876	-0.5130	0.4254	4	5
10080	3	14	16	50	25	354	-31.01	-0.0876	-0.5134	0.4259	4	5
10080	3	14	20	50	25	354	-31.01	-0.0876	-0.5143	0.4267	4	5
10080	3	14	25	50	25	354	-31.01	-0.0876	-0.5147	0.4271	4	5
10080	3	14	30	50	25	354	-31.01	-0.0876	-0.5147	0.4271	4	5
10080	3	14	100	50	25	354	-31.01	-0.0876	-0.5147	0.4271	4	5
10080	3	16	3	51	26	390	-20.80	-0.0533	-0.4277	0.3744	4	5
10080	3	16	4	53	27	380	17.25	0.0454	-0.4851	0.5305	4	5
10080	3	16	5	52	27	362	42.02	0.1161	-0.3860	0.5021	4	5
10080	3	16	6	52	25	386	-43.96	-0.1139	-0.5276	0.4137	4	5
10080	3	16	7	52	24	385	-83.92	-0.2180	-0.5318	0.3139	4	5
10080	3	16	8	52	24	386	-83.07	-0.2152	-0.4970	0.2817	4	5
10080	3	16	9	52	24	388	-84.67	-0.2182	-0.4973	0.2791	4	5
10080	3	16	10	53	25	393	-72.87	-0.1854	-0.4495	0.2641	4	5
10080	3	16	12	53	25	406	-93.00	-0.2291	-0.4342	0.2051	4	5
10080	3	16	14	53	25	406	-93.00	-0.2291	-0.4350	0.2059	4	5
10080	3	16	16	53	25	406	-93.00	-0.2291	-0.4354	0.2063	4	5
10080	3	16	20	53	25	406	-93.00	-0.2291	-0.4362	0.2071	4	5
10080	3	16	25	53	25	406	-93.00	-0.2291	-0.4366	0.2075	4	5
10080	3	16	30	53	25	406	-93.00	-0.2291	-0.4366	0.2075	4	5
10080	3	16	100	53	25	406	-93.00	-0.2291	-0.4366	0.2075	4	5
10080	3	20	3	50	30	365	-14.72	-0.0403	-0.3534	0.3131	4	5
10080	3	20	4	49	26	332	29.54	0.0890	-0.3256	0.4146	5	5
10080	3	20	5	49	24	339	-1.31	-0.0039	-0.3705	0.3666	4	5
10080	3	20	6	48	24	329	-14.25	-0.0433	-0.4176	0.3743	4	5
10080	3	20	7	48	23	325	-49.44	-0.1521	-0.4279	0.2758	4	5
10080	3	20	8	48	24	333	-40.90	-0.1228	-0.4234	0.3006	4	5
10080	3	20	9	49	24	361	-85.49	-0.2368	-0.4732	0.2364	4	5
10080	3	20	10	50	25	362	-85.74	-0.2369	-0.4715	0.2346	4	5
10080	3	20	12	50	25	362	-85.74	-0.2369	-0.4696	0.2328	4	5
10080	3	20	14	50	25	362	-85.74	-0.2369	-0.4704	0.2336	4	5
10080	3	20	16	50	25	362	-85.74	-0.2369	-0.4709	0.2340	4	5
10080	3	20	20	50	25	362	-85.74	-0.2369	-0.4718	0.2349	4	5
10080	3	20	25	50	25	362	-85.74	-0.2369	-0.4721	0.2353	4	5
10080	3	20	30	50	25	362	-85.74	-0.2369	-0.4721	0.2353	4	5
10080	3	20	100	50	25	362	-85.74	-0.2369	-0.4721	0.2353	4	5
10080	3	25	3	50	29	370	-92.54	-0.2501	-0.3879	0.1379	4	5
10080	3	25	4	49	25	334	-50.57	-0.1514	-0.3515	0.2001	4	5
10080	3	25	5	49	23	344	-79.63	-0.2315	-0.3921	0.1606	4	5
10080	3	25	6	49	23	360	-141.13	-0.3920	-0.5135	0.1215	4	5
10080	3	25	7	49	22	359	-165.50	-0.4610	-0.5173	0.0563	4	5
10080	3	25	8	49	23	368	-159.54	-0.4335	-0.5097	0.0762	4	5
10080	3	25	9	49	24	367	-134.26	-0.3658	-0.4861	0.1202	4	5
10080	3	25	10	50	25	368	-133.63	-0.3631	-0.4840	0.1209	4	5
10080	3	25	12	50	25	370	-121.59	-0.3286	-0.4523	0.1237	4	5
10080	3	25	14	50	25	370	-121.59	-0.3286	-0.4531	0.1245	4	5
10080	3	25	16	50	25	370	-121.59	-0.3286	-0.4535	0.1249	4	5
10080	3	25	20	50	25	370	-121.59	-0.3286	-0.4544	0.1258	4	5
10080	3	25	25	50	25	370	-121.59	-0.3286	-0.4548	0.1261	4	5
10080	3	25	30	50	25	370	-121.59	-0.3286	-0.4548	0.1261	4	5
10080	3	25	100	50	25	370	-121.59	-0.3286	-0.4548	0.1261	4	5
10080	3	30	3	50	28	378	-47.52	-0.1257	-0.4035	0.2778	4	5
10080	3	30	4	49	25	334	-28.13	-0.0842	-0.3681	0.2839	4	5
10080	3	30	5	49	23	352	-19.05	-0.0541	-0.4031	0.3490	4	5
10080	3	30	6	49	23	364	-78.42	-0.2154	-0.5222	0.3068	4	5
10080	3	30	7	49	23	362	-120.32	-0.3324	-0.5321	0.1998	4	5
10080	3	30	8	49	24	371	-114.35	-0.3082	-0.5238	0.2156	4	5
10080	3	30	9	49	24	390	-132.75	-0.3404	-0.4997	0.1593	4	5
10080	3	30	10	50	25	378	-136.88	-0.3621	-0.4952	0.1331	4	5
10080	3	30	12	50	25	380	-124.84	-0.3285	-0.4632	0.1347	4	5
10080	3	30	14	50	25	380	-124.84	-0.3285	-0.4640	0.1355	4	5
10080	3	30	16	50	25	380	-124.84	-0.3285	-0.4640	0.1355	4	5
10080	3	30	20	50	25	380	-124.84	-0.3285	-0.4640	0.1355	4	5
10080	3	30	25	50	25	380	-124.84	-0.3285	-0.4640	0.1355	4	5
10080	3	30	30	50	25	380	-124.84	-0.3285	-0.4640	0.1355	4	5
10080	3	30	100	50	25	380	-124.84	-0.3285	-0.4640	0.1355	4	5
10080	3	40	3	50	29	374	-29.92	-0.0800	-0.3775	0.2975	4	5
10080	3	40	4	49	25	333	-21.06	-0.0632	-0.3493	0.2860	4	5
10080	3	40	5	49	23	348	-20.07	-0.0577	-0.3877	0.3300	4	5
10080	3	40	6	49	23	359	-73.59	-0.2050	-0.5072	0.3022	4	5
10080	3	40	7	49	23	357	-115.49	-0.3235	-0.5171	0.1936	4	5
10080	3	40	8	49	24	367	-106.83	-0.2911	-0.5111	0.2200	4	5
10080	3	40	9	49	24	384	-102.33	-0.2665	-0.4838	0.2173	4	5
10080	3	40	10	50	26	373	-79.32	-0.2127	-0.4831	0.2705	4	5
10080	3	40	12	50	26	375	-67.28	-0.1794	-0.4512	0.2718	4	5
10080	3	40	14	50	26	375	-67.28	-0.1794	-0.4520	0.2726	4	5
10080	3	40	16	50	26	375	-67.28	-0.1794	-0.4521	0.2727	4	5
10080	3	40	20	50	26	375	-67.28	-0.1794	-0.4521	0.2727	4	5
10080	3	40	25	50	26	375	-67.28	-0.1794	-0.4521	0.2727	4	5
10080	3	40	30	50	26	375	-67.28	-0.1794	-0.4521	0.2727	4	5
10080	3	40	100	50	26	375	-67.28	-0.1794	-0.4521	0.2727	4	5
10080	3	60	3	50	29	374	-29.92	-0.0800	-0.3701	0.2901	4	5
10080	3	60	4	49	25	333	-21.06	-0.0632	-0.3501	0.2868	4	5
10080	3	60	5	49	23	348	-20.07	-0.0577	-0.3837	0.3261	4	5
10080	3	60	6	49	23	359	-73.59	-0.2050	-0.5140	0.3090	4	5
10080	3	60	7	49	23	357	-115.49	-0.3235	-0.5238	0.2003	4	5
10080	3	60	8	49	24	367	-106.83	-0.2911	-0.5177	0.2266	4	5
10080	3	60	9	49	24	384	-102.33	-0.2665	-0.4901	0.2236	4	5
10080	3	60	10	50	26	373	-79.32	-0.2127	-0.4894	0.2767	4	5
10080	3	60	12	50	26	375	-67.28	-0.1794	-0.4573	0.2779	4	5
10080	3	60	14	50	26	375	-67.28	-0.1794	-0.4582	0.2788	4	5
10080	3	60	16	50	26	375	-67.28	-0.1794	-0.4582	0.2788	4	5
10080	3	60	20	50	26	375	-67.28	-0.1794	-0.4582	0.2788	4	5
10080	3	60	25	50	26	375	-67.28	-0.1794	-0.4582	0.2788	4	5
10080	3	60	30	50	26	375	-67.28	-0.1794	-0.4582	0.2788	4	5
10080	3	60	100	50	26	375	-67.28	-0.1794	-0.4582	0.2788	4	5
10080	3	99	3	50	29	374	-29.92	-0.0800	-0.3744	0.2944	4	5
10080	3	99	4	49	25	333	-21.06	-0.0632	-0.3546	0.2914	4	5
10080	3	99	5	49	23	348	-20.07	-0.0577	-0.3883	0.3307	4	5
10080	3	99	6	49	23	359	-73.59	-0.2050	-0.5154	0.3104	4	5
10080	3	99	7	49	23	357	-115.49	-0.3235	-0.5252	0.2017	4	5
10080	3	99	8	49	24	367	-106.83	-0.2911	-0.5191	0.2280	4	5
10080	3	99	9	49	24	384	-102.33	-0.2665	-0.4914	0.2249	4	5
10080	3	99	10	50	26	373	-79.32	-0.2127	-0.4907	0.2780	4	5
10080	3	99	12	50	26	375	-67.28	-0.1794	-0.4586	0.2792	4	5
10080	3	99	14	50	26	375	-67.28	-0.1794	-0.4594	0.2800	4	5
10080	3	99	16	50	26	375	-67.28	-0.1794	-0.4595	0.2801	4	5
10080	3	99	20	50	26	375	-67.28	-0.1794	-0.4595	0.2801	4	5
10080	3	99	25	50	26	375	-67.28	-0.1794	-0.4595	0.2801	4	5
10080	3	99	30	50	26	375	-67.28	-0.1794	-0.4595	0.2801	4	5
10080	3	99	100	50	26	375	-67.28	-0.1794	-0.4595	0.2801	4	5
10080	4	6	3	50	27	372	-18.11	-0.0487	-0.3553	0.3066	4	5
10080	4	6	4	45	24	359	-30.64	-0.0853	-0.3294	0.2441	4	5
10080	4	6	5	48	22	353	-86.06	-0.2438	-0.3613	0.1175	4	5
10080	4	6	6	48	21	345	-86.33	-0.2502	-0.3362	0.0860	3	5
10080	4	6	7	48	22	344	-82.91	-0.2410	-0.3498	0.1088	3	5
10080	4	6	8	48	22	344	-85.80	-0.2494	-0.3531	0.1036	3	5
10080	4	6	9	48	22	338	-89.07	-0.2635	-0.3619	0.0984	3	5
10080	4	6	10	48	22	334	-58.92	-0.1764	-0.3442	0.1678	4	5
10080	4	6	12	48	22	337	-75.88	-0.2252	-0.3674	0.1423	4	5
10080	4	6	14	48	22	330	-73.38	-0.2224	-0.3711	0.1487	4	5
10080	4	6	16	48	22	331	-81.27	-0.2455	-0.3672	0.1216	4	5
10080	4	6	20	48	22	331	-84.48	-0.2552	-0.3686	0.1134	4	5
10080	4	6	25	48	22	331	-84.51	-0.2553	-0.3686	0.1132	4	5
10080	4	6	30	48	22	331	-84.51	-0.2553	-0.3686	0.1132	4	5
10080	4	6	100	48	22	331	-84.51	-0.2553	-0.3686	0.1132	4	5
10080	4	8	3	47	22	384	-119.60	-0.3114	-0.4380	0.1266	3	5
10080	4	8	4	49	25	382	-31.71	-0.0830	-0.3982	0.3152	4	5
10080	4	8	5	48	26	396	-22.93	-0.0579	-0.3872	0.3293	4	5
10080	4	8	6	48	25	392	8.47	0.0216	-0.3897	0.4113	4	5
10080	4	8	7	48	25	393	7.11	0.0181	-0.3999	0.4180	4	5
10080	4	8	8	47	25	389	5.30	0.0136	-0.4064	0.4200	4	5
10080	4	8	9	46	24	382	-0.21	-0.0006	-0.3823	0.3817	4	5
10080	4	8	10	47	24	393	5.07	0.0129	-0.3741	0.3870	4	5
10080	4	8	12	47	23	396	-6.08	-0.0153	-0.3742	0.3589	4	5
10080	4	8	14	47	23	396	-7.68	-0.0194	-0.3763	0.3569	4	5
10080	4	8	16	46	23	393	-8.38	-0.0213	-0.3782	0.3569	4	5
10080	4	8	20	46	22	380	-35.72	-0.0940	-0.3465	0.2525	4	5
10080	4	8	25	46	22	380	-35.75	-0.0941	-0.3464	0.2523	4	5
10080	4	8	30	46	22	380	-35.75	-0.0941	-0.3464	0.2523	4	5
10080	4	8	100	46	22	380	-35.75	-0.0941	-0.3464	0.2523	4	5
10080	4	10	3	52	27	462	-80.52	-0.1743	-0.4217	0.2474	3	5
10080	4	10	4	51	28	421	28.42	0.0675	-0.3817	0.4492	3	5
10080	4	10	5	50	26	404	-38.49	-0.0953	-0.3602	0.2649	3	5
10080	4	10	6	50	24	413	-63.64	-0.1541	-0.3621	0.2080	3	5
10080	4	10	7	50	24	413	-67.42	-0.1632	-0.3676	0.2044	3	5
10080	4	10	8	51	26	419	-49.39	-0.1179	-0.3553	0.2374	3	5
10080	4	10	9	51	26	403	-53.37	-0.1324	-0.3526	0.2202	3	5
10080	4	10	10	51	24	405	-96.28	-0.2377	-0.3487	0.1110	3	5
10080	4	10	12	50	24	402	-94.96	-0.2362	-0.3585	0.1223	3	5
10080	4	10	14	50	24	399	-93.66	-0.2347	-0.3605	0.1257	3	5
10080	4	10	16	50	24	399	-95.26	-0.2387	-0.3624	0.1237	3	5
10080	4	10	20	50	25	404	-80.99	-0.2005	-0.3621	0.1617	3	5
10080	4	10	25	50	25	404	-81.03	-0.2006	-0.3621	0.1615	3	5
10080	4	10	30	50	25	404	-81.03	-0.2006	-0.3621	0.1615	3	5
10080	4	10	100	50	25	404	-81.03	-0.2006	-0.3621	0.1615	3	5
10080	4	12	3	51	25	423	-91.32	-0.2159	-0.4088	0.1929	3	5
10080	4	12	4	51	26	391	-36.38	-0.0930	-0.3689	0.2759	4	5
10080	4	12	5	52	26	357	-59.36	-0.1663	-0.3396	0.1733	3	5
10080	4	12	6	51	25	345	-46.91	-0.1360	-0.3543	0.2183	3	5
10080	4	12	7	50	25	345	-59.45	-0.1723	-0.3786	0.2063	3	5
10080	4	12	8	50	25	345	-62.60	-0.1814	-0.3825	0.2011	3	5
10080	4	12	9	50	25	347	-84.92	-0.2447	-0.3622	0.1174	3	5
10080	4	12	10	50	25	348	-72.58	-0.2086	-0.3553	0.1467	3	5
10080	4	12	12	50	24	345	-94.19	-0.2730	-0.3302	0.0572	3	5
10080	4	12	14	50	24	351	-83.32	-0.2374	-0.3575	0.1201	3	5
10080	4	12	16	50	24	351	-84.92	-0.2419	-0.3596	0.1176	3	5
10080	4	12	20	50	24	355	-105.29	-0.2966	-0.3609	0.0643	3	5
10080	4	12	25	50	24	355	-105.33	-0.2967	-0.3608	0.0641	3	5
10080	4	12	30	50	24	355	-105.33	-0.2967	-0.3608	0.0641	3	5
10080	4	12	100	50	24	355	-105.33	-0.2967	-0.3608	0.0641	3	5
10080	4	14	3	52	27	411	-80.46	-0.1958	-0.3580	0.1623	3	5
10080	4	14	4	51	26	359	-49.15	-0.1369	-0.2992	0.1623	3	5
10080	4	14	5	52	27	347	-64.03	-0.1845	-0.2623	0.0778	3	5
10080	4	14	6	51	27	338	-41.38	-0.1224	-0.2708	0.1484	3	5
10080	4	14	7	51	27	339	-48.62	-0.1434	-0.2783	0.1349	3	5
10080	4	14	8	51	27	343	-72.94	-0.2126	-0.2869	0.0742	3	5
10080	4	14	9	51	27	339	-66.75	-0.1969	-0.2771	0.0802	3	5
10080	4	14	10	51	27	336	-37.68	-0.1121	-0.2700	0.1579	3	5
10080	4	14	12	51	27	340	-55.76	-0.1640	-0.2701	0.1061	3	5
10080	4	14	14	51	27	344	-69.33	-0.2015	-0.2722	0.0707	3	5
10080	4	14	16	51	27	348	-92.09	-0.2646	-0.2789	0.0143	3	5
10080	4	14	20	51	28	353	-67.69	-0.1918	-0.2803	0.0885	3	5
10080	4	14	25	51	28	353	-67.73	-0.1919	-0.2802	0.0883	3	5
10080	4	14	30	51	28	353	-67.73	-0.1919	-0.2802	0.0883	3	5
10080	4	14	100	51	28	353	-67.73	-0.1919	-0.2802	0.0883	3	5
10080	4	16	3	53	30	407	-97.90	-0.2405	-0.4284	0.1878	3	5
10080	4	16	4	50	29	353	-92.58	-0.2623	-0.3689	0.1066	4	5
10080	4	16	5	50	28	353	-158.59	-0.4493	-0.3835	-0.0658	3	5
10080	4	16	6	50	28	349	-173.18	-0.4962	-0.3902	-0.1060	3	5
10080	4	16	7	50	28	351	-177.48	-0.5056	-0.3954	-0.1102	3	5
10080	4	16	8	50	28	352	-178.19	-0.5062	-0.3993	-0.1069	3	5
10080	4	16	9	50	28	345	-174.34	-0.5053	-0.3975	-0.1078	3	5
10080	4	16	10	50	28	330	-146.58	-0.4442	-0.3475	-0.0967	3	5
10080	4	16	12	50	28	338	-184.58	-0.5461	-0.3560	-0.1901	3	5
10080	4	16	14	50	28	338	-186.18	-0.5508	-0.3582	-0.1927	3	5
10080	4	16	16	50	28	352	-202.11	-0.5742	-0.3952	-0.1790	3	5
10080	4	16	20	50	28	352	-214.24	-0.6086	-0.3999	-0.2088	3	5
10080	4	16	25	50	28	352	-214.28	-0.6087	-0.3998	-0.2089	3	5
10080	4	16	30	50	28	352	-214.28	-0.6087	-0.3998	-0.2089	3	5
10080	4	16	100	50	28	352	-214.28	-0.6087	-0.3998	-0.2089	3	5
10080	4	20	3	53	31	408	-157.58	-0.3862	-0.4527	0.0664	3	5
10080	4	20	4	49	30	347	44.59	0.1285	-0.3139	0.4424	4	5
10080	4	20	5	49	28	335	60.70	0.1812	-0.3096	0.4908	4	5
10080	4	20	6	49	28	344	-33.80	-0.0983	-0.3365	0.2382	4	5
10080	4	20	7	49	28	348	-33.69	-0.0968	-0.3242	0.2274	4	5
10080	4	20	8	49	29	350	-33.80	-0.0966	-0.3261	0.2295	4	5
10080	4	20	9	49	29	348	-33.04	-0.0949	-0.3189	0.2240	4	5
10080	4	20	10	49	27	345	-52.95	-0.1535	-0.3147	0.1612	3	5
10080	4	20	12	49	28	351	-32.47	-0.0925	-0.3123	0.2197	4	5
10080	4	20	14	49	29	352	-38.05	-0.1081	-0.3144	0.2063	4	5
10080	4	20	16	49	29	352	-39.65	-0.1126	-0.3165	0.2039	4	5
10080	4	20	20	49	29	357	-38.18	-0.1069	-0.3145	0.2075	4	5
10080	4	20	25	49	29	357	-38.22	-0.1071	-0.3144	0.2074	4	5
10080	4	20	30	49	29	357	-38.22	-0.1071	-0.3144	0.2074	4	5
10080	4	20	100	49	29	357	-38.22	-0.1071	-0.3144	0.2074	4	5
10080	4	25	3	53	29	441	-298.46	-0.6768	-0.5660	-0.1107	3	5
10080	4	25	4	50	29	369	2.30	0.0062	-0.3446	0.3508	3	5
10080	4	25	5	48	24	343	-0.76	-0.0022	-0.3523	0.3501	4	5
10080	4	25	6	48	24	344	-100.59	-0.2924	-0.3776	0.0852	4	5
10080	4	25	7	48	25	357	-83.42	-0.2337	-0.3699	0.1362	4	5
10080	4	25	8	49	25	360	-122.46	-0.3402	-0.3873	0.0471	4	5
10080	4	25	9	49	25	358	-121.70	-0.3399	-0.3779	0.0379	4	5
10080	4	25	10	49	25	349	-123.30	-0.3533	-0.3700	0.0167	4	5
10080	4	25	12	49	25	355	-116.53	-0.3282	-0.3662	0.0380	4	5
10080	4	25	14	49	25	358	-129.58	-0.3620	-0.3683	0.0063	4	5
10080	4	25	16	49	26	367	-109.82	-0.2992	-0.3671	0.0678	4	5
10080	4	25	20	49	26	367	-113.02	-0.3080	-0.3684	0.0604	4	5
10080	4	25	25	49	26	367	-113.06	-0.3081	-0.3683	0.0603	4	5
10080	4	25	30	49	26	367	-113.06	-0.3081	-0.3683	0.0603	4	5
10080	4	25	100	49	26	367	-113.06	-0.3081	-0.3683	0.0603	4	5
10080	4	30	3	52	28	429	-135.18	-0.3151	-0.5425	0.2274	4	5
10080	4	30	4	49	26	339	10.94	0.0323	-0.3092	0.3415	4	5
10080	4	30	5	48	24	316	17.66	0.0559	-0.2959	0.3518	4	5
10080	4	30	6	48	24	324	-62.13	-0.1917	-0.3307	0.1390	4	5
10080	4	30	7	48	24	327	-65.63	-0.2007	-0.3255	0.1248	4	5
10080	4	30	8	49	24	330	-93.01	-0.2819	-0.3391	0.0572	4	5
10080	4	30	9	49	25	332	-91.50	-0.2756	-0.3262	0.0506	4	5
10080	4	30	10	49	26	335	-74.46	-0.2223	-0.3244	0.1021	4	5
10080	4	30	12	49	26	338	-87.52	-0.2589	-0.3136	0.0547	4	5
10080	4	30	14	49	26	340	-86.64	-0.2548	-0.3152	0.0604	4	5
10080	4	30	16	49	26	340	-88.24	-0.2595	-0.3161	0.0565	4	5
10080	4	30	20	49	26	340	-91.44	-0.2689	-0.3175	0.0485	4	5
10080	4	30	25	49	26	340	-91.48	-0.2691	-0.3174	0.0483	4	5
10080	4	30	30	49	26	340	-91.48	-0.2691	-0.3174	0.0483	4	5
10080	4	30	100	49	26	340	-91.48	-0.2691	-0.3174	0.0483	4	5
10080	4	40	3	52	27	416	-139.87	-0.3362	-0.5209	0.1847	4	5
10080	4	40	4	49	26	344	37.06	0.1077	-0.2791	0.3868	4	5
10080	4	40	5	48	24	317	31.48	0.0993	-0.2876	0.3869	4	5
10080	4	40	6	48	24	325	-48.31	-0.1486	-0.3221	0.1734	4	5
10080	4	40	7	48	25	330	-44.41	-0.1346	-0.3136	0.1791	4	5
